ambit,teleconnexio,fase_a,fase_b,variable,n_a,n_b,mean_a,mean_b,diff_b_minus_a,cohens_d,mannwhitney_p,abs_diff,abs_d,subregio,estacio,periode,mannwhitney_q_fdr
subregio_estacio,wemo,Negative,Positive,anomalia_sst,46,34,0.2962658528913043,-0.5001285238970588,-0.796394376788363,-1.1732919770855887,1.731630994299279e-05,0.796394376788363,1.1732919770855887,Catalunya_Balears,Autumn,,0.000144414013424187
subregio_estacio,nao,Negative,Positive,pressio_nivell_mar,40,52,1013.2793752499999,1016.5124398076924,3.233064557692501,1.150662551572459,3.566758846194681e-06,3.233064557692501,1.150662551572459,Mediterrani_Central_Occidental,Spring,,3.534036287972712e-05
subregio_estacio,nao,Negative,Positive,vent_v10,40,52,0.03544826917499998,-0.8643138497826922,-0.8997621189576922,-1.1348118930644953,2.163255696745283e-06,0.8997621189576922,1.1348118930644953,Catalunya_Balears,Spring,,2.2844966396138352e-05
subregio_periode,wemo,Negative,Positive,temperatura_mitjana,59,31,18.11737068644068,13.233613177419352,-4.883757509021327,-1.1301446638118589,1.9026603375884427e-06,4.883757509021327,1.1301446638118589,Catalunya_Balears,,2011-2020,2.044649915020416e-05
subregio_estacio,wemo,Negative,Positive,pressio_nivell_mar,43,34,1016.8401316279069,1015.6062541176468,-1.233877510260072,-1.125304536690572,2.78389528718697e-05,1.233877510260072,1.125304536690572,Golf_Lleo,Summer,,0.00022353954722393514
subregio_periode,wemo,Negative,Positive,velocitat_vent,46,29,1.5896496304347825,2.743595889655173,1.1539462592203906,1.117692127866043,3.647542030854712e-05,1.1539462592203906,1.117692127866043,Mediterrani_Central_Occidental,,2001-2010,0.0002793861981080205
subregio_periode,wemo,Negative,Positive,vent_v10,46,29,-0.5654876176956521,-0.0005335461034482746,0.5649540715922039,1.1049894560741282,1.7712451017861888e-05,0.5649540715922039,1.1049894560741282,Llevant_Iberic,,2001-2010,0.00014658580152713288
subregio_periode,nao,Negative,Positive,vent_v10,44,53,-0.10867811131818182,-1.027963092981132,-0.9192849816629503,-1.1040786060842032,5.628826214897435e-07,0.9192849816629503,1.1040786060842032,Catalunya_Balears,,1991-2000,6.5720349319883575e-06
subregio_periode,nao,Negative,Positive,pressio_nivell_mar,59,33,1014.50388779661,1017.7183539393939,3.214466142783863,1.1026121446419552,0.00018651094130017518,3.214466142783863,1.1026121446419552,Mediterrani_Central_Occidental,,2001-2010,0.0011159657429594969
subregio_estacio,wemo,Negative,Positive,anomalia_temperatura,46,34,0.5475092410869565,-0.8016426685882354,-1.349151909675192,-1.0999725417969912,3.454490337564703e-05,1.349151909675192,1.0999725417969912,Golf_Lleo,Autumn,,0.0002674444132308157
subregio_periode,wemo,Negative,Positive,humitat_sol_capa1,30,47,0.26124445500000004,0.19881292774468085,-0.0624315272553192,-1.0978420270900826,7.051119673316092e-05,0.0624315272553192,1.0978420270900826,Llevant_Iberic,,1991-2000,0.00048722903790800957
subregio_estacio,wemo,Negative,Positive,vent_v10,33,43,-0.8068255703636364,-2.0833634472093023,-1.2765378768456659,-1.0972410205208452,3.9894170829350646e-05,1.2765378768456659,1.0972410205208452,Mediterrani_Central_Occidental,Winter,,0.0003034204541950613
subregio_estacio,wemo,Negative,Positive,anomalia_humitat_sol_capa1,46,34,0.019479759839130435,-0.02940533311617647,-0.04888509295530691,-1.0924535338637673,2.2496233435604684e-05,0.04888509295530691,1.0924535338637673,Llevant_Iberic,Autumn,,0.0001847599400034453
subregio_periode,wemo,Negative,Positive,temperatura_mitjana,59,31,18.65802279661017,13.67564122580645,-4.982381570803719,-1.0897810296003878,2.6586590114739456e-06,4.982381570803719,1.0897810296003878,Llevant_Iberic,,2011-2020,2.7216604098501052e-05
subregio_estacio,nao,Negative,Positive,precipitacio_mensual_mm,28,69,66.0069551723344,39.687557479393654,-26.319397692940747,-1.0897513815210869,1.5680444153556574e-05,26.319397692940747,1.0897513815210869,Catalunya_Balears,Winter,,0.00013178894697152608
subregio_periode,wemo,Negative,Positive,temperatura_mitjana,59,31,19.16301284745763,14.731453467741936,-4.431559379715694,-1.088825655411994,5.781175900613611e-06,4.431559379715694,1.088825655411994,Mediterrani_Central_Occidental,,2011-2020,5.501030812918678e-05
subregio_estacio,nao,Negative,Positive,precipitacio_mm_dia,28,69,2.175154232142857,1.3139000126666665,-0.8612542194761905,-1.088718598143889,1.1727395422626825e-05,0.8612542194761905,1.088718598143889,Catalunya_Balears,Winter,,0.000104243514867794
estacio,wemo,Negative,Positive,anomalia_temperatura,184,136,0.43134864455271743,-0.5967456608455882,-1.0280943053983056,-1.0837847417635236,4.2860513856593556e-17,1.0280943053983056,1.0837847417635236,,Autumn,,2.314467748256052e-15
subregio_estacio,nao,Negative,Positive,anomalia_precipitacio_mensual_mm,28,69,16.8244605196906,-8.744000238298936,-25.568460757989534,-1.0776210682541985,1.5680444153556574e-05,25.568460757989534,1.0776210682541985,Catalunya_Balears,Winter,,0.00013178894697152608
subregio_estacio,nao,Negative,Positive,anomalia_precipitacio_mm_dia,28,69,0.5549614982142856,-0.29133784383188416,-0.8462993420461697,-1.0762051955758396,1.5680444153556574e-05,0.8462993420461697,1.0762051955758396,Catalunya_Balears,Winter,,0.00013178894697152608
subregio_estacio,nao,Negative,Positive,precipitacio_mensual_mm,28,69,81.37163059200559,52.257024850966275,-29.114605741039313,-1.074379083198881,1.4068491767118717e-05,29.114605741039313,1.074379083198881,Mediterrani_Central_Occidental,Winter,,0.0001215517688679057
subregio_periode,nao,Negative,Positive,pressio_nivell_mar,59,33,1015.6489791525423,1018.8756133333333,3.2266341807909384,1.0730672212245724,0.00010311045349800417,3.2266341807909384,1.0730672212245724,Llevant_Iberic,,2001-2010,0.0006694244597686674
subregio_estacio,wemo,Negative,Positive,anomalia_temperatura,48,34,0.26887681414583336,-0.5722174352941175,-0.8410942494399509,-1.0697688674882926,4.079790251481519e-06,0.8410942494399509,1.0697688674882926,Catalunya_Balears,Spring,,3.9695256500901274e-05
subregio_periode,nao,Negative,Positive,pressio_nivell_mar,59,33,1015.2056791525425,1018.4966842424242,3.2910050898816507,1.0696401671932165,0.00013452310805719514,3.2910050898816507,1.0696401671932165,Catalunya_Balears,,2001-2010,0.0008544326651575199
subregio_estacio,nao,Negative,Positive,precipitacio_mm_dia,28,69,2.6820315785714284,1.7299673339130435,-0.9520642446583849,-1.0681894112582258,1.3083030663312397e-05,0.9520642446583849,1.0681894112582258,Mediterrani_Central_Occidental,Winter,,0.00011441030863463473
periode,nao,Negative,Positive,pressio_nivell_mar,236,132,1015.1699708050847,1018.4277144696971,3.2577436646123488,1.06484626496368,6.138696700037289e-14,3.2577436646123488,1.06484626496368,,,2001-2010,2.599918602368734e-12
periode,nao,Negative,Positive,vent_v10,176,212,-0.2150211842636364,-1.0238348159976416,-0.8088136317340052,-1.0634999607675268,1.93129665834642e-21,0.8088136317340052,1.0634999607675268,,,1991-2000,1.3905335940094224e-19
subregio_periode,wemo,Negative,Positive,vent_u10,46,29,-0.37827748688695645,0.937463381724138,1.3157408686110945,1.0622699682294274,0.0007299882581926089,1.3157408686110945,1.0622699682294274,Llevant_Iberic,,2001-2010,0.0036669177620838028
estacio,nao,Negative,Positive,vent_v10,160,208,-0.13250962434625002,-0.9232504939985577,-0.7907408696523077,-1.0572212393592504,5.831219340397953e-19,0.7907408696523077,1.0572212393592504,,Spring,,3.704539345664582e-17
subregio_periode,wemo,Negative,Positive,vent_v10,59,31,-0.516588984559322,-1.1690985051612903,-0.6525095206019683,-1.0544175207835316,7.594631104179905e-05,0.6525095206019683,1.0544175207835316,Golf_Lleo,,2011-2020,0.0005110405976644423
subregio_estacio,nao,Negative,Positive,velocitat_vent,57,44,0.8949994854385964,1.3749117704545453,0.47991228501594885,1.0468772581548296,4.682050292725834e-06,0.47991228501594885,1.0468772581548296,Llevant_Iberic,Summer,,4.535080104164933e-05
subregio_periode,wemo,Negative,Positive,evaporacio_potencial,59,31,-0.006667867813559322,-0.0034960432096774194,0.003171824603881903,1.0434964518123226,2.4422849411678084e-05,0.003171824603881903,1.0434964518123226,Golf_Lleo,,2011-2020,0.00019757810760009237
subregio_estacio,nao,Negative,Positive,vent_u10,57,44,-0.6311623704561403,-1.273723852681818,-0.6425614822256777,-1.0416297425996974,5.441902275922319e-07,0.6425614822256777,1.0416297425996974,Llevant_Iberic,Summer,,6.458521382413301e-06
subregio_estacio,wemo,Negative,Positive,vent_u10,43,34,0.5223577080348837,1.1622275685294117,0.639869860494528,1.039731788789856,3.186861383830741e-05,0.639869860494528,1.039731788789856,Mediterrani_Central_Occidental,Summer,,0.0002494065430824058
subregio_estacio,wemo,Negative,Positive,velocitat_vent,33,43,1.4203135045454547,2.3467562693023254,0.9264427647568707,1.0345929583935036,6.246674093958511e-05,0.9264427647568707,1.0345929583935036,Llevant_Iberic,Winter,,0.00044678198817716503
subregio_periode,nao,Negative,Positive,pressio_nivell_mar,59,33,1015.321337118644,1018.6202063636363,3.298869244992261,1.0266407527565482,0.00022622385675188003,3.298869244992261,1.0266407527565482,Golf_Lleo,,2001-2010,0.0012927077528678858
subregio_periode,wemo,Negative,Positive,evaporacio_potencial,59,31,-0.006271225154237289,-0.003658861509677419,0.00261236364455987,1.0254948495221619,3.962008135022477e-05,0.00261236364455987,1.0254948495221619,Catalunya_Balears,,2011-2020,0.0003024006209063092
periode,wemo,Negative,Positive,temperatura_mitjana,236,124,17.504301299576273,12.324916747580646,-5.179384551995627,-1.0251540235851755,1.8415384714484544e-17,5.179384551995627,1.0251540235851755,,,2011-2020,1.0199289995714517e-15
subregio_periode,wemo,Negative,Positive,anomalia_precipitacio_mm_dia,59,31,0.30600718009661015,-0.37506191851612913,-0.6810690986127392,-1.0198788168473483,1.1340812319853555e-05,0.6810690986127392,1.0198788168473483,Llevant_Iberic,,2011-2020,0.00010122377938381686
subregio_estacio,wemo,Negative,Positive,anomalia_sst,46,34,0.2950956109347826,-0.44847068405882357,-0.7435662949936062,-1.0169963666397588,6.462867987968607e-05,0.7435662949936062,1.0169963666397588,Llevant_Iberic,Autumn,,0.000457698191934826
subregio_periode,nao,Negative,Positive,vent_v10,40,57,0.09482953338750003,-0.4365010580526315,-0.5313305914401315,-1.0163445611414574,1.937784444812091e-06,0.5313305914401315,1.0163445611414574,Llevant_Iberic,,2011-2020,2.0720863370267902e-05
subregio_estacio,wemo,Negative,Positive,velocitat_vent,48,34,0.8284717958333333,1.4879828663823529,0.6595110705490196,1.015747765353917,0.00012060809100633362,0.6595110705490196,1.015747765353917,Golf_Lleo,Spring,,0.0007707499306913628
subregio_estacio,wemo,Negative,Positive,vent_u10,46,34,-0.05420985852173914,1.200496561470588,1.2547064199923272,1.014380490946603,5.2568596703135696e-05,1.2547064199923272,1.014380490946603,Llevant_Iberic,Autumn,,0.00038360867864450373
subregio_periode,wemo,Negative,Positive,anomalia_precipitacio_mensual_mm,59,31,9.321875399686556,-11.359490349607904,-20.68136574929446,-1.0143355246707009,1.4316945570584578e-05,20.68136574929446,1.0143355246707009,Llevant_Iberic,,2011-2020,0.00012288172310233642
subregio_estacio,nao,Negative,Positive,anomalia_precipitacio_mensual_mm,66,32,8.676975127907863,-20.22651637007948,-28.903491497987343,-1.013174975567634,7.1680534056124754e-06,28.903491497987343,1.013174975567634,Mediterrani_Central_Occidental,Autumn,,6.67370489488058e-05
subregio_estacio,nao,Negative,Positive,anomalia_precipitacio_mm_dia,66,32,0.28444204304545456,-0.66550842271875,-0.9499504657642046,-1.0102976355495874,6.917472800781243e-06,0.9499504657642046,1.0102976355495874,Mediterrani_Central_Occidental,Autumn,,6.524777838291477e-05
subregio_estacio,nao,Negative,Positive,anomalia_precipitacio_mensual_mm,28,69,17.010072485650223,-9.233848994646381,-26.243921480296606,-1.010061498125093,4.0614477580320405e-05,26.243921480296606,1.010061498125093,Mediterrani_Central_Occidental,Winter,,0.00030781498797716514
subregio_periode,nao,Negative,Positive,vent_v10,44,53,-0.39780416772727273,-0.9829997356037737,-0.5851955678765011,-1.008815395167118,8.47495570370577e-06,0.5851955678765011,1.008815395167118,Golf_Lleo,,1991-2000,7.691556436976665e-05
subregio_estacio,wemo,Negative,Positive,anomalia_sst,48,34,0.23723743416666665,-0.399186919382353,-0.6364243535490197,-1.0074075854672662,9.200148344253583e-05,0.6364243535490197,1.0074075854672662,Golf_Lleo,Spring,,0.0006058634275484067
subregio_periode,nao,Negative,Positive,anomalia_precipitacio_mensual_mm,44,53,6.320128927027425,-12.491109756274886,-18.81123868330231,-1.0066058372606521,3.0430991954368636e-05,18.81123868330231,1.0066058372606521,Mediterrani_Central_Occidental,,1991-2000,0.0002416578772846921
subregio_estacio,wemo,Negative,Positive,evaporacio_potencial,33,43,-0.0020207152272727273,-0.0025928473046511625,-0.0005721320773784352,-1.0061358793206157,1.4336201028605917e-05,0.0005721320773784352,1.0061358793206157,Catalunya_Balears,Winter,,0.00012288172310233642
subregio,wemo,Negative,Positive,velocitat_vent,170,145,1.0544119354941177,2.0374677580689657,0.983055822574848,1.0059685891242522,1.8137320289765803e-12,0.983055822574848,1.0059685891242522,Catalunya_Balears,,,5.596658832270591e-11
subregio_periode,nao,Negative,Positive,anomalia_precipitacio_mm_dia,44,53,0.20503961289772732,-0.41523670934905654,-0.6202763222467839,-1.0045495204731933,3.141338099430064e-05,0.6202763222467839,1.0045495204731933,Mediterrani_Central_Occidental,,1991-2000,0.0002467378289006887
subregio_periode,nao,Negative,Positive,vent_v10,48,54,-0.07140355125,-0.5944515346481481,-0.5230479833981482,-1.0032379836974958,1.4619763925379955e-05,0.5230479833981482,1.0032379836974958,Llevant_Iberic,,1981-1990,0.00012432555149142008
subregio_estacio,nao,Negative,Positive,anomalia_precipitacio_mm_dia,28,69,0.5634161974642857,-0.3077306956521739,-0.8711468931164597,-1.0024324282914707,4.6588864291205765e-05,0.8711468931164597,1.0024324282914707,Mediterrani_Central_Occidental,Winter,,0.00034345374358022
subregio_estacio,wemo,Negative,Positive,anomalia_precipitacio_mm_dia,46,34,0.45644587330434777,-0.46015994941176475,-0.9166058227161125,-1.0019001547711561,7.74412052476616e-06,0.9166058227161125,1.0019001547711561,Llevant_Iberic,Autumn,,7.148418945937994e-05
subregio_estacio,wemo,Negative,Positive,precipitacio_mensual_mm,46,34,61.241738740516745,33.65446463753195,-27.587274102984793,-1.0016600452779902,7.0688820410084286e-06,27.587274102984793,1.0016600452779902,Llevant_Iberic,Autumn,,6.63860226459922e-05
subregio_estacio,wemo,Negative,Positive,precipitacio_mm_dia,46,34,2.0198885676086955,1.110158631764706,-0.9097299358439894,-1.0015611843493375,7.399138974141808e-06,0.9097299358439894,1.0015611843493375,Llevant_Iberic,Autumn,,6.859287632680818e-05
subregio_periode,wemo,Negative,Positive,anomalia_precipitacio_mensual_mm,46,29,-16.152394999628477,11.076485493804876,27.22888049343335,1.000206846060718,6.0958906019006206e-05,27.22888049343335,1.000206846060718,Golf_Lleo,,2001-2010,0.0004389041233368447
subregio_estacio,wemo,Negative,Positive,precipitacio_mensual_mm,33,43,61.25056884731307,36.40758489003015,-24.842983957282918,-0.998550853118058,0.00038135566139637,24.842983957282918,0.998550853118058,Catalunya_Balears,Winter,,0.0020748821879500233
subregio_estacio,wemo,Negative,Positive,humitat_sol_capa1,33,43,0.29462037212121206,0.25170603837209304,-0.042914333749119016,-0.9977342535944523,0.00014227656401082117,0.042914333749119016,0.9977342535944523,Llevant_Iberic,Winter,,0.0008965905496104609
subregio_periode,wemo,Negative,Positive,anomalia_precipitacio_mm_dia,46,29,-0.5297715717608696,0.3638485396551724,0.893620111416042,0.9972761129782569,6.0958906019006206e-05,0.893620111416042,0.9972761129782569,Golf_Lleo,,2001-2010,0.0004389041233368447
subregio_estacio,wemo,Negative,Positive,anomalia_precipitacio_mensual_mm,46,34,13.760565643725188,-13.960998821017498,-27.721564464742684,-0.9959418938337004,8.104449061887357e-06,27.721564464742684,0.9959418938337004,Llevant_Iberic,Autumn,,7.417631344778258e-05
subregio_estacio,wemo,Negative,Positive,precipitacio_mm_dia,33,43,2.0217421315151514,1.2100638854418604,-0.811678246073291,-0.9926357244903827,0.00044685847886832093,0.811678246073291,0.9926357244903827,Catalunya_Balears,Winter,,0.002383245220631045
subregio_estacio,wemo,Negative,Positive,pressio_nivell_mar,48,34,1016.0580039583333,1013.2508579411765,-2.8071460171568106,-0.9909164395985799,4.3210987658083845e-05,2.8071460171568106,0.9909164395985799,Golf_Lleo,Spring,,0.00032521161443017807
subregio_periode,nao,Negative,Positive,vent_v10,48,54,-0.7578006799375,-1.6744455961111113,-0.9166449161736113,-0.9884942911079088,2.512621534104146e-05,0.9166449161736113,0.9884942911079088,Mediterrani_Central_Occidental,,1981-1990,0.00020250979528600577
subregio_estacio,wemo,Negative,Positive,velocitat_vent,48,34,1.038891974375,1.8350268514705883,0.7961348770955883,0.9876062159545006,6.989064731756652e-05,0.7961348770955883,0.9876062159545006,Llevant_Iberic,Spring,,0.00048722903790800957
subregio_estacio,nao,Negative,Positive,vent_v10,57,44,0.0441268005877193,-0.3174284711477272,-0.3615552717354465,-0.9852899201150365,5.335187998735235e-06,0.3615552717354465,0.9852899201150365,Llevant_Iberic,Summer,,5.121780478785825e-05
subregio_periode,wemo,Negative,Positive,temperatura_superficie_mar,59,31,18.382208686440674,15.085034032258063,-3.2971746541826104,-0.9834013310124935,7.869055289705071e-05,3.2971746541826104,0.9834013310124935,Golf_Lleo,,2011-2020,0.000526227845998853
estacio,wemo,Negative,Positive,anomalia_temperatura,192,136,0.27938577165364586,-0.5878465547058823,-0.8672323263595282,-0.9806387658822778,3.277814131710156e-16,0.8672323263595282,0.9806387658822778,,Spring,,1.685732982022366e-14
subregio_estacio,wemo,Negative,Positive,anomalia_precipitacio_mm_dia,33,43,0.40801781357575756,-0.3860780146744185,-0.794095828250176,-0.9758002238798277,0.0003664440514875455,0.794095828250176,0.9758002238798277,Catalunya_Balears,Winter,,0.002002908875204061
subregio_estacio,wemo,Negative,Positive,anomalia_precipitacio_mensual_mm,33,43,12.36345723991593,-11.519726110726248,-23.883183350642177,-0.975078267617529,0.0004128954851431472,23.883183350642177,0.975078267617529,Catalunya_Balears,Winter,,0.0022240754311950075
subregio_periode,wemo,Negative,Positive,pressio_nivell_mar,46,29,1017.9378552173912,1014.8217531034483,-3.1161021139429295,-0.974213085958728,1.7712451017861888e-05,3.1161021139429295,0.974213085958728,Golf_Lleo,,2001-2010,0.00014658580152713288
subregio_estacio,wemo,Negative,Positive,anomalia_humitat_sol_capa1,33,43,0.021120305769696972,-0.02057060850232558,-0.04169091427202255,-0.9712740661077808,0.0001683865790715638,0.04169091427202255,0.9712740661077808,Llevant_Iberic,Winter,,0.0010274435333180165
subregio_estacio,wemo,Negative,Positive,anomalia_sst,48,34,0.17544563595833332,-0.35666656576470585,-0.5321122017230392,-0.964447593913111,0.00022050073542525422,0.5321122017230392,0.964447593913111,Catalunya_Balears,Spring,,0.0012734801832046767
subregio_periode,wemo,Negative,Positive,precipitacio_mensual_mm,30,47,44.76544607927402,24.630695207955988,-20.134750871318033,-0.9643626051390245,8.397195121689548e-05,20.134750871318033,0.9643626051390245,Llevant_Iberic,,1991-2000,0.0005580905065492131
subregio_periode,wemo,Negative,Positive,humitat_sol_capa1,59,31,0.2324377947457627,0.3109427719354838,0.0785049771897211,0.9611762224765652,6.353011318771714e-05,0.0785049771897211,0.9611762224765652,Mediterrani_Central_Occidental,,2011-2020,0.0004528879355956073
subregio_estacio,wemo,Negative,Positive,velocitat_vent,46,34,1.1983619093478262,1.996129144117647,0.7977672347698208,0.9567060473305417,0.00023872307029874473,0.7977672347698208,0.9567060473305417,Catalunya_Balears,Autumn,,0.0013569521890665491
subregio_estacio,nao,Negative,Positive,vent_v10,28,69,-0.08110099867857144,-0.688976265594203,-0.6078752669156315,-0.9557245407131645,0.000592068314421295,0.6078752669156315,0.9557245407131645,Llevant_Iberic,Winter,,0.0030449227598809457
subregio,nao,Negative,Positive,vent_v10,191,197,-0.02081099800418847,-0.532147032535533,-0.5113360345313445,-0.9543426628283452,7.847152742552476e-18,0.5113360345313445,0.9543426628283452,Llevant_Iberic,,,4.708291645531485e-16
estacio,wemo,Negative,Positive,velocitat_vent,184,136,1.1324125330434782,1.9461017620588237,0.8136892290153455,0.9497627991353068,2.8330800960355737e-12,0.8136892290153455,0.9497627991353068,,Autumn,,8.269531091130863e-11
subregio,wemo,Negative,Positive,velocitat_vent,170,145,0.9716026164117646,1.5575816107379312,0.5859789943261666,0.9489138832232512,2.849875743017451e-13,0.5859789943261666,0.9489138832232512,Golf_Lleo,,,9.928599362770474e-12
subregio_periode,wemo,Negative,Positive,evaporacio_potencial,59,31,-0.00920028773559322,-0.005618006132258065,0.003582281603335155,0.9365764597524833,0.0001423752585724019,0.003582281603335155,0.9365764597524833,Mediterrani_Central_Occidental,,2011-2020,0.0008965905496104609
subregio_periode,wemo,Negative,Positive,precipitacio_mm_dia,30,47,1.4652125793333333,0.8162271582127658,-0.6489854211205675,-0.9354766344303985,0.00010422319686720473,0.6489854211205675,0.9354766344303985,Llevant_Iberic,,1991-2000,0.0006724952060089667
subregio_periode,wemo,Negative,Positive,precipitacio_mm_dia,46,29,1.443185905652174,0.6695792827586206,-0.7736066228935535,-0.9339184559469302,0.0002118549421768597,0.7736066228935535,0.9339184559469302,Llevant_Iberic,,2001-2010,0.001233441172781717
subregio_periode,nao,Negative,Positive,precipitacio_mensual_mm,44,53,103.28894230723381,64.32456438637004,-38.96437792086377,-0.9336131994260303,8.456139098168193e-05,38.96437792086377,0.9336131994260303,Golf_Lleo,,1991-2000,0.0005602840629461134
subregio_estacio,wemo,Negative,Positive,anomalia_precipitacio_mm_dia,48,34,-0.33673236454166666,0.715409949235294,1.0521423137769608,0.9287477956476412,0.00022050073542525422,1.0521423137769608,0.9287477956476412,Golf_Lleo,Spring,,0.0012734801832046767
